timestamp,current_players,peak_today,game,game_url,current_price,price
1425985413.219071,1891.0,5187.0,Age of Empires II: HD Edition,http://store.steampowered.com/app/221380/
1425985413.219071,1886.0,5471.0,Call of Duty: Modern Warfare 3 - Multiplayer,http://store.steampowered.com/app/115300/
1425985413.219071,1880.0,7448.0,Call of Duty: Black Ops II - Multiplayer,http://www.callofduty.com
1425985413.219071,1856.0,3834.0,Sid Meier's Civilization: Beyond Earth,http://store.steampowered.com/app/65980/
1425985413.219071,1777.0,3918.0,Football Manager 2013,http://www.sigames.com/
1425985413.219071,1772.0,4366.0,Middle-earth: Shadow of Mordor,http://store.steampowered.com/app/241930/
1425985413.219071,1748.0,3776.0,Total War: SHOGUN 2,http://store.steampowered.com/app/201270/
1425985413.219071,1739.0,3968.0,Counter-Strike Nexon: Zombies,http://store.steampowered.com/app/273110/
1425985413.219071,1726.0,4316.0,Evolve,http://store.steampowered.com/app/273350/
1425985413.219071,1647.0,4272.0,Kerbal Space Program,http://store.steampowered.com/app/220200/
1425985413.219071,1644.0,3995.0,Don't Starve Together Beta,http://store.steampowered.com/app/322330/
1425985413.219071,1505.0,2841.0,Banished,http://store.steampowered.com/app/242920/
1425985413.219071,1472.0,2938.0,Marvel Heroes 2015,http://store.steampowered.com/app/226320/
1425985413.219071,1471.0,2664.0,Nobunaga's Ambition: Souzou with Power Up Kit,http://steamcommunity.com/app/288390
1425985413.219071,1438.0,2553.0,Stronghold Kingdoms,http://store.steampowered.com/app/47410/
1425985413.219071,1430.0,4072.0,PlanetSide 2,http://store.steampowered.com/app/218230/
1425985413.219071,1417.0,7799.0,Heroes & Generals,http://store.steampowered.com/app/227940/
1425985413.219071,1384.0,2645.0,Don't Starve,http://store.steampowered.com/app/219740/
1425985413.219071,1383.0,2597.0,The Mighty Quest For Epic Loot,http://store.steampowered.com/app/239220/
1425985413.219071,1355.0,3161.0,Pro Evolution Soccer 2015,http://store.steampowered.com/app/287680/
